cod,peso,n,aioe,pct_mesmo_grupo,pct_outro_grupo,pct_desocupado,pct_fora_da_forca,pct_informalizou,periodo,nome,grande_grupo,nome_grande_grupo
3311,890254.73721621,1478,1.2862464999999998,46.10745123120789,50.21945257031765,1.360357030338627,2.3127391681358365,3.808164037033958,pos,"Agentes e corretores de bolsa, câmbio e outros serviços financeiros",3,Técnicos e profissionais de nível médio
2432,286240.29494787,510,1.284927,56.755696389782706,38.73502962666536,2.039539901478148,2.469734082073787,7.382297987614583,pos,Profissionais de relações públicas,2,Profissionais das ciências e intelectuais
2521,286830.29878405,357,1.284863,79.93857768957616,18.177434123651427,1.474614179778418,0.40937400699400706,2.8430363715866758,pos,Desenhistas e administradores de bases de dados,2,Profissionais das ciências e intelectuais
2142,2435502.65529387,4261,1.282867,77.80143029662298,18.953754392294574,1.1465347108384392,2.0982806002440126,12.165279884815272,pos,Engenheiros civis,2,Profissionais das ciências e intelectuais
2423,1999513.16241401,3037,1.277449425,56.71774033844999,39.34472114206121,1.6615659342894873,2.2759725851993013,4.265037005666267,pos,Especialistas em políticas e serviços de pessoal e afins,2,Profissionais das ciências e intelectuais
4312,1070048.92252714,1736,1.2729534,54.550300269715244,42.66336352752974,0.9340447978474059,1.8522914049076058,2.238519534494897,pos,"Trabalhadores de serviços estatísticos, financeiros e de seguros",4,Apoio administrativo
2514,603172.03259692,929,1.271506,77.67766044149457,19.9070698388386,0.920745286518361,1.4945244331484595,7.3905766048753305,pos,Programadores de aplicações,2,Profissionais das ciências e intelectuais
1342,518131.69514016,1018,1.260259,49.23981744611089,47.33403299809635,1.3487205570654799,2.077428998727286,6.589447161126886,pos,Dirigentes de serviços de saúde,1,Diretores e gerentes
4313,206325.75244976,360,1.257632,62.79330469191267,32.48175938708564,2.7987026694819885,1.9262332515197087,2.910076879148053,pos,Trabalhadores encarregados de folha de pagamento,4,Apoio administrativo
4214,523869.56110606,878,1.257279,69.31884028459834,24.06291267897797,2.652753825531309,3.9654932108923804,6.178988656395571,pos,Cobradores e afins,4,Apoio administrativo
2636,892308.39127197,1950,1.2467405,79.33871021539821,11.604366078134335,0.5932751901467583,8.463648516320688,38.43245035564488,pos,"Ministros de cultos religiosos, missionários e afins",2,Profissionais das ciências e intelectuais
2512,1583535.57595742,2332,1.2421155,83.33880943919225,14.344531198314117,1.4043543604411146,0.9123050020525252,5.702705606472792,pos,Desenvolvedores de programas e aplicativos (software),2,Profissionais das ciências e intelectuais
2529,153310.08954528,175,1.2414255,63.92271458496007,35.059155269899364,0.0,1.0181301451405593,5.815008479634213,pos,Especialistas em base de dados e em redes de computadores não classificados anteriormente,2,Profissionais das ciências e intelectuais
2310,2573764.44516745,5178,1.2398400742857143,92.89051134885791,3.920861295601563,0.47284562850532674,2.715781727035196,4.493154339190667,pos,Professores de universidades e do ensino superior,2,Profissionais das ciências e intelectuais
4110,33787884.13702676,65011,1.2383682999999999,68.46862563631018,25.818045540121226,1.894080269316144,3.8192485542524452,5.631888530595442,pos,Escriturários gerais,4,Apoio administrativo
4323,1136683.22013507,1491,1.234523,52.23517199543968,42.20589409692044,2.670826265038549,2.8881076426013492,3.3808408257627276,pos,Trabalhadores de serviços de transporte,4,Apoio administrativo
2519,168929.11486481,208,1.232705,70.49962811013454,26.711176069905758,2.7891958199597204,0.0,1.7782701150897202,pos,Desenvolvedores e analistas de programas e aplicativos (software) e multimídia não classificados anteriormente,2,Profissionais das ciências e intelectuais
2164,50871.15908242,89,1.227516,73.76198290230161,23.37841070314531,0.0,2.8596063945530905,8.324386513375524,pos,Urbanistas e engenheiros de trânsito,2,Profissionais das ciências e intelectuais
4229,1068759.98145997,1964,1.226286,79.76710745126582,15.006562887041422,1.5382260504957017,3.68810361119706,5.770160106989199,pos,Trabalhadores de serviços de informação ao cliente não classificados anteriormente,4,Apoio administrativo
